Calendar Year,Portal_Year,State Abbreviation,Operator ID,Operator Business Name,Unknown ,Unknown ,Pre 1940s,1940-1949,1950-1959 ,1960-1969 ,1970-1979 ,1980-1989,1990-1999 ,2000-2009 ,2010-2019 ,2020-2029,Total Miles by Decade,Unknown services,Pre 1940 Number of Services,1940-1949 Number of Services,1950-1959 Number of Services,1960-1969 Number of Services,1970-1979 Number of Services,1980-1989 Number of Services,1990-1999 Number of Services,2000-2009 Number of Services,2010-2019 Number of Services,2020-2029 Number of Services,Case Mains_Services, CASE 'Mains' WHEN 'Mains' THEN '1' ELSE '0' END
2017,2022-01-11,IL,13660,NORTH SHORE GAS CO,30.638,30.638,1.04,20.933,213.957,530.245,374.953,315.956,448.647,220.27,148.872,0,2305.511,1211,9,71,6394,13653,29533,25116,34098,21068,13145,0,1,1
2017,2022-01-11,IL,13710,NORTHERN ILLINOIS GAS CO,0,0,218,349,4151,7547,4860,4251,4350,5614,1809,0,33149,474269,45,4,1131,2,121572,363233,444532,394057,226340,0,1,1
2017,2022-01-11,IL,15168,"PAWNEE GAS SYSTEM, VILLAGE OF",0,0,0,0,11.996,0,0,5,4,1,0.004,0,22,0,0,0,710,30,5,70,137,65,60,0,1,1
2017,2022-01-11,IL,15329,PEOPLES GAS LIGHT & COKE CO,0,0,856.328,145.964,264.478,195.062,284.007,579.945,570.394,604.612,913.418,0,4414.208,0,1044,5883,10088,23829,92120,109840,102211,72582,90423,0,1,1
2017,2022-01-11,IL,15567,"PINCKNEYVILLE MUNICIPAL GAS DEPT, CITY OF",0,0,0,0,0,24,4,2,6,0,0.237,0,36.237,0,0,0,0,1165,347,51,64,51,30,0,1,1
2017,2022-01-11,IL,15630,PITTSFIELD MUNICIPAL GAS UTILITY,0,0,0,0,43.81,0,0,4,3,3,1.287,0,55.097,0,0,0,1060,220,20,209,384,307,56,0,1,1
2017,2022-01-11,IL,15700,"PLEASANT HILL GAS SYSTEM, VILLAGE OF",0,0,0,0,8,0,1.792,0,1,0,0.416,0,11.208,0,0,0,474,50,7,3,6,12,12,0,1,1
2017,2022-01-11,IL,17160,"RED BUD UTILITIES, CITY OF",0,0,0,0,0,26,11,0,8,1.5,1.25,0,47.75,0,0,0,0,642,255,133,443,203,62,0,1,1
2017,2022-01-11,IL,17510,VILLAGE OF RIVERTON,0,0,0,0,12.89,0,0,3,7,2,3.136,0,28.026,0,0,0,530,259,11,182,321,126,79,0,1,1
2017,2022-01-11,IL,17670,"ROODHOUSE ILLINOIS, CITY OF",0,0,0,0,14.872,0,0,7,0,0,0.127,0,21.999,0,0,0,84,0,0,741,0,29,20,0,1,1
2017,2022-01-11,IL,17690,ROSSVILLE MUNICIPAL GAS SYSTEM,0,0,0,0,5,0,2,2,0,0,0,0,9,0,0,0,552,0,5,5,10,12,4,0,1,1
2017,2022-01-11,IL,18088,"SALEM, CITY OF",0,0,0,0,9.512,1.825,1,28.118,24,5,8.443,0,77.898,0,0,0,92,171,7,823,321,826,1019,0,1,1
2017,2022-01-11,IL,18248,SHAWNEETOWN MUNICIPAL GAS SYSTEM,0,0,0,0,0,0,0,0,0,17,0,0,17,0,0,0,0,0,0,0,0,534,12,0,1,1
2017,2022-01-11,IL,18332,"SIMS MUNICIPAL GAS SYSTEM, VILLAGE OF",0,0,0,0,0,8,0,0,1,0,0,0,9,0,0,0,0,172,0,2,13,0,1,0,1,1
2017,2022-01-11,IL,18400,ROCK ENERGY COOPERATIVE,0,0,0,0,11.8,10.2,19,21,67,33,22.3,0,184.3,7,0,0,49,219,886,1318,2730,2574,508,0,1,1
2017,2022-01-11,IL,18656,"STONINGTON, VILLAGE OF",0,0,0,0,8,0,0,0,4,1,1.5,0,14.5,0,0,0,456,0,0,5,14,5,8,0,1,1
2017,2022-01-11,IL,18704,"SULLIVAN GAS DEPT, CITY OF",0,0,0,0,26.5,9.1,10,2.3,2.1,2.25,0.2,0,52.45,0,0,0,2202,112,35,52,41,17,40,0,1,1
2017,2022-01-11,IL,19070,"TAMMS MUNICIPAL GAS SYSTEM, VILLAGE OF",0,0,0,0,0,0,25.546,4,2,0,0.454,0,32,0,0,0,0,0,356,20,2,0,20,0,1,1
2017,2022-01-11,IL,19350,THEBES MUNICIPAL GAS CO,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,130,0,0,0,1,0,0,1,1
2017,2022-01-11,IL,19510,"TOLEDO, VILLAGE OF",0,0,0,0,0,13,0.5,0.5,1,0,0,0,15,0,0,0,0,497,22,16,27,9,9,0,1,1
2017,2022-01-11,IL,21260,CITY OF VIENNA MUNICIPAL GAS SYSTEM,0,0,0,0,8,1,0,1,1,3,1.25,0,15.25,0,0,0,389,52,0,41,60,34,32,0,1,1
2017,2022-01-11,IL,22217,WATERLOO MUNICIPAL GAS SYSTEM,0,0,0,0,0,16.178,1,14,14.656,38,6.718,0,90.552,0,0,0,0,0,285,306,952,1746,318,0,1,1
2017,2022-01-11,IL,22273,WAVERLY GAS DEPT,0,0,0,0,10,0,0,0.25,0.25,0.5,0,0,11,0,0,0,525,19,18,3,14,31,9,0,1,1
2017,2022-01-11,IL,22287,"WAYNE CITY GAS UTILITY, VILLAGE OF",0,0,0,0,0,9,0,0,2,0,0.168,0,11.168,0,0,0,0,454,5,36,23,37,15,0,1,1
2017,2022-01-11,IL,22525,WESTVILLE GAS COMMISSION,0,0,0,0,5,14,7,3,0,0,0,0,29,0,0,0,289,832,208,123,112,0,6,0,1,1
2017,2022-01-11,IL,22567,"WHITE HALL GAS DEPT, CITY OF",0,0,0,0,11,0,18.814,2,3,1,0.104,0,35.918,0,0,0,49,100,11,75,657,192,12,0,1,1
2017,2022-01-11,IL,22700,"WINCHESTER, CITY OF",0,0,0,0,13.907,0,0,1,1,2,0.439,0,18.346,0,0,0,518,0,2,167,19,55,67,0,1,1
2017,2022-01-11,IL,30750,MIDAMERICAN ENERGY COMPANY,0.297,0.297,11.216,19.619,150.938,351.266,211.493,77.744,164.76,137.255,40.298,0,1164.886,2969,41,439,4199,14173,10317,4580,12957,8926,2067,0,1,1
2017,2022-01-11,IL,30889,"RANTOUL, VILLAGE OF",0,0,0,0,6.52,1.4,0,0.93,5.78,2.43,0.15,0,17.21,0,0,0,276,33,0,48,130,53,19,0,1,1
2017,2022-01-11,IL,31859,VILLAGE OF MORTON,36,36,0,0,0,5,6,11,22,31,8,0,119,1560,0,0,0,0,0,555,1476,1407,644,0,1,1
2017,2022-01-11,IL,32147,MARATHON PIPE LINE LLC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2017,2022-01-11,IL,32282,JO-CARROLL ENERGY,108,108,0,0,0,96,0,1,1,20,17,0,243,4388,0,0,11,29,22,53,63,548,786,0,1,1
2017,2022-01-11,IL,32513,AMEREN ILLINOIS COMPANY,0,0,39.8,39.7,820.5,6832.3,2089.9,2235,2708.2,1674.1,703.6,0,17143.1,80982,3091,3360,37981,190641,107165,128081,129748,85825,52104,0,1,1
2017,2022-01-11,IL,32563,"CENTER ETHANOL COMPANY, LLC",0,0,0,0,0,0,0,0,0,0.9,0,0,0.9,0,0,0,0,0,0,0,0,1,0,0,1,1
2017,2022-01-11,IL,38906,LIBERTY UTILITIES (MIDSTATES NATURAL GAS) CORP. D/B/A LIBERTY UTILITIES,19.87,19.87,0,9.902,60.691,261.493,99.497,99.11,96.806,30.998,30.333,0,708.7,3164,118,66,1622,3974,1980,5207,5909,2121,1402,0,1,1
2017,2022-01-11,IN,891,AURORA UTILITIES,0,0,0,0,0,0,2.378,39,5.953,4,1.088,0,52.419,0,0,0,0,0,0,822,186,98,78,0,1,1
2017,2022-01-11,IN,1056,BAINBRIDGE MUNICIPAL GAS,0,0,0,0,0,8,0,0,1,0,0,0,9,0,0,0,0,225,27,22,29,2,3,0,1,1
2017,2022-01-11,IN,1160,BATESVILLE GAS UTILITY,0,0,0,0,5,19.5,5,10,25,13.608,3.47,0,81.578,0,0,0,117,867,49,560,757,476,185,0,1,1
2017,2022-01-11,IN,1632,BOONVILLE NATURAL GAS CORP,0,0,0,0,13,27,11,40,58,30,14,0,193,0,0,0,357,1351,884,1133,1200,536,283,0,1,1
2017,2022-01-11,IN,2360,CHRISNEY MUNICIPAL GAS CO,0,0,0,0,0,6.9,0.03,0.39,3,0,1.13,0,11.45,0,0,0,0,195,17,31,29,11,2,0,1,1
2017,2022-01-11,IN,2392,CITIZENS GAS & COKE UTILITY,0,0,0,5,496,790,433,670,851,626,227,0,4098,0,1105,194,543,6420,12692,63984,115745,46013,20985,0,1,1
2017,2022-01-11,IN,2676,COMMUNITY NATURAL GAS INC,0,0,0,0,0,82.65,22.3,71.66,109.48,24.35,88.88,0,399.32,0,0,0,0,489,481,1062,3525,1099,1428,0,1,1
2017,2022-01-11,IN,5520,FOUNTAINTOWN GAS CO INC,0,0,0,0,0,10,30,72,50,15,6,0,183,0,0,0,0,328,730,1314,1067,457,211,0,1,1
2017,2022-01-11,IN,6560,GRANDVIEW MUNICIPAL GAS,0,0,0,0,0,5.639,0,0,0,1,0.361,0,7,0,0,0,0,138,29,12,27,18,8,0,1,1
2017,2022-01-11,IN,7670,"HUNTINGBURG GAS SYSTEM, CITY OF",0,0,0,0,24.77,12.22,9.55,6.72,38.39,37.67,12.68,0,142,0,0,0,867,606,297,368,670,590,344,0,1,1
2017,2022-01-11,IN,8070,INDIANA GAS CO INC,3958.03,3958.03,153.326,95.86,377.989,640.9,424.55,1128.193,2536.536,2192.796,1241.467,0,12749.647,47881,2583,2481,15809,45730,50808,102819,154661,115126,72247,0,1,1
2017,2022-01-11,IN,8080,INDIANA NATURAL GAS CORP,0,0,0,0,0,114,15,39,88,30,29,0,315,0,0,0,0,2802,739,957,2653,852,856,0,1,1
2017,2022-01-11,IN,8090,INDIANA UTILITIES CORP,0,0,0,0,0,56,0,12,37,27,27,0,159,0,0,0,0,1302,114,266,971,513,393,0,1,1
2017,2022-01-11,IN,9120,JASONVILLE GAS UTILITY,0,0,0,0,0,2.3,0,0,17,0,0.5,0,19.8,0,0,0,0,0,343,250,200,250,155,0,1,1
2017,2022-01-11,IN,9140,JASPER MUNICIPAL UTILITIES,0,0,0,0,62,13,2,6,7,7,5.098,0,102.098,0,0,0,2000,1700,100,125,125,159,106,0,1,1
2017,2022-01-11,IN,11224,LAPEL MUNICIPAL GAS CO,0,0,0,0,0,0,0,5,6,8,1.9,0,20.9,0,0,0,0,0,16,300,365,84,62,0,1,1
2017,2022-01-11,IN,11288,SYCAMORE GAS COMPANY,0,0,0,0,7.86,59.073,10.175,15.804,42.489,30.466,10.619,0,176.486,246,0,0,0,766,750,1121,2252,1431,710,0,1,1
2017,2022-01-11,IN,11536,LINTON MUNICIPAL GAS,0,0,0,0,0,0,3.687,35.698,28,1,0.612,0,68.997,0,0,0,0,0,43,2193,352,105,66,0,1,1
2017,2022-01-11,IN,12486,MIDWEST NATURAL GAS CORP,0,0,0,0,0,196,27,132,143,54,47,0,599,0,0,0,1088,5557,1756,3611,3925,995,973,0,1,1
2017,2022-01-11,IN,12738,MONTEZUMA MUNICIPAL GAS UTILITIES DEPT,0,0,0,0,0,0,0,0,10,0.5,0,0,10.5,0,0,0,0,0,0,0,425,5,5,0,1,1
2017,2022-01-11,IN,13280,"NEW HARMONY GAS DEPT, TOWN OF",0,0,0,0,0,14,0,0,0,0.5,0,0,14.5,0,0,0,0,487,0,7,51,27,2,0,1,1
2017,2022-01-11,IN,13730,NORTHERN INDIANA PUBLIC SERVICE CO,0,0,279.86,200.48,1056.35,4704.69,2894.59,2812.4,2558.61,1835.28,1168.32,0,17510.58,0,2190,5698,25123,140867,176287,151482,179828,131734,62710,0,1,1
2017,2022-01-11,IN,14180,OHIO VALLEY GAS CORP,23.066,23.066,2.68,4.669,78.349,116.641,96.938,125.673,197.391,70.892,58.981,0,775.28,9232,0,0,0,0,0,4757,7659,4282,2693,0,1,1
2017,2022-01-11,IN,14190,OHIO VALLEY GAS INC,13.588,13.588,0.964,0,2.029,20.146,57.685,11.995,24.982,22.635,4.458,0,158.482,2284,0,0,0,0,0,1166,1142,430,229,0,1,1
2017,2022-01-11,IN,14400,OSGOOD GAS UTILITY,1.5,1.5,0,0,0,35,2,0,8,3.35,3.12,0,52.97,112,0,0,0,578,30,26,100,46,50,0,1,1
2017,2022-01-11,IN,15616,"PITTSBORO GAS CO, TOWN OF",0,0,0,0,0,0,0,0,6.6,9.42,5.756,0,21.776,133,0,0,0,0,0,0,253,308,149,0,1,1
2017,2022-01-11,IN,15798,POSEYVILLE MUNICIPLE GAS CO,0,0,0,0,0,8.905,0,0,0,1,1.508,0,11.413,0,0,0,0,421,0,13,9,5,24,0,1,1
2017,2022-01-11,IN,17230,"RENSSELAER MUNICIPAL GAS SYSTEM, CITY OF",0,0,0,0,0,43,6,2,14,2,9,0,76,0,0,0,0,1517,301,416,555,312,144,0,1,1
2017,2022-01-11,IN,17520,ROACHDALE GAS DEPARTMENT,0,0,0,0,0,4.7,0,0,0,1,7.08,0,12.78,0,0,0,0,0,0,0,0,28,371,0,1,1
2017,2022-01-11,IN,18464,SOUTHEAST INDIANA NATURAL GAS CO,0,0,0,0,0,40,8,7,15,12,5,0,87,0,0,0,0,372,502,322,836,322,167,0,1,1
2017,2022-01-11,IN,18508,SOUTHERN INDIANA GAS & ELECTRIC CO,123.393,123.393,81.857,11.583,187.001,444.775,170.834,676.8,838.181,326.035,234.597,0,3095.056,5574,7369,766,11766,17040,8621,16111,20015,15372,16147,0,1,1
2017,2022-01-11,IN,18780,SWITZERLAND COUNTY NATURAL GAS CO,0,0,0,0,0,19,0,0,1,9,0,0,29,0,0,0,0,286,86,117,201,108,20,0,1,1
2017,2022-01-11,IN,22504,WESTFIELD GAS CORP,24,24,0,0,0,2,4,2,12,54,36,0,134,320,0,0,0,31,79,47,472,1939,1062,0,1,1
2017,2022-01-11,IN,31940,"VALLEY RURAL UTILITY CO. C/O UTILITY PIPELINE, LTD.",0,0,0,0,0,0,0,0,0,31.4,0,0,31.4,0,0,0,0,0,0,0,0,384,163,0,1,1
2017,2022-01-11,IN,32193,"GRANGER ENERGY, LLC",0,0,0,0,0,0,0,0,0,2.7,0,0,2.7,0,0,0,0,0,0,0,0,4,0,0,1,1
2017,2022-01-11,IN,32553,NEWTON COUNTY LANDFILL PARTNERSHIP,0,0,0,0,0,0,0,0,0,0.646,0,0,0.646,0,0,0,0,0,0,0,0,0,0,0,1,1
2017,2022-01-11,IN,39222,VERMILLION RISE MEGA PARK,0,0,0,0,0,0,1.45,0,1.92,0,0.25,0,3.62,0,0,0,0,0,1,0,21,0,1,0,1,1
2017,2022-01-11,KS,18,"ABBYVILLE, CITY OF",0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,51,0,0,0,0,1,0,0,1,1
2017,2022-01-11,KS,333,"ALMA GAS DISTRIBUTION SYSTEM, CITY OF",0,0,0,0,25.01,0,0,0,0,3,1.12,0,29.13,462,0,0,0,0,0,0,0,23,9,0,1,1
2017,2022-01-11,KS,360,"ALTAMONT GAS DEPT, CITY OF",0,0,0,0,0,0,0,3,20,0,1.5,0,24.5,0,0,0,0,0,0,0,489,0,0,0,1,1
2017,2022-01-11,KS,576,"ARGONIA MUNICIPAL SYSTEM, CITY OF",12,12,0,0,0,0,0,0,0,0.225,0.521,0,12.746,278,0,0,0,0,0,0,0,28,4,0,1,1
2017,2022-01-11,KS,846,"AUBURN, CITY OF",0,0,0,0,0,23,17,5,3,3,0,0,51,0,0,0,0,147,291,144,240,224,45,0,1,1
2017,2022-01-11,KS,1912,BURLINGAME MUNICIPAL SYSTEM,0,0,0,0,23,0,0,0,1,5,0,0,29,0,0,0,578,0,0,0,9,41,7,0,1,1
2017,2022-01-11,KS,1936,"BURRTON MUNICIPLE DISTRICT SYSTEM, CITY OF",0,0,0,0,0,9,0,0,0,1,0,0,10,0,0,0,0,412,0,0,0,22,1,0,1,1
2017,2022-01-11,KS,2144,"CASSODAY GAS DEPT, CITY OF",0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,94,0,0,0,1,1,0,1,1
2017,2022-01-11,KS,2256,"CHANUTE, CITY OF",25.326,25.326,0,0,0,0,5.497,19.368,19.054,16.793,8.378,0,94.416,2739,0,0,0,0,0,365,608,379,248,0,1,1
2017,2022-01-11,KS,2297,CHENEY MUNICIPAL UTILITY,0,0,0,0,7,0,3.5,0.5,4.5,1.65,1.95,0,19.1,0,0,0,474,0,30,0,167,74,42,0,1,1
2017,2022-01-11,KS,3297,"DENISON GAS SYSTEMS, CITY OF",0,0,0,0,0,0,0,0,17,0,0,0,17,0,0,0,0,0,0,0,170,10,3,0,1,1
2017,2022-01-11,KS,4540,ESKRIDGE GAS SYSTEM,0,0,0,0,0,22,0,0,5,22,6,0,55,0,0,0,0,587,32,20,58,23,15,0,1,1
2017,2022-01-11,KS,5360,FORD CITY UTILITIES GAS DEPT,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,138,0,1,1
2017,2022-01-11,KS,6080,"GARDEN PLAIN GAS SYSTEM, CITY OF",0,0,0,0,11.25,0,0,0,0,2.5,0.75,0,14.5,0,0,0,143,50,42,37,18,36,55,0,1,1
2017,2022-01-11,KS,6100,"GARNETT MUNICIPAL SYSTEM, CITY OF",0,0,1,1,1,2,8,12,9,9,1,0,44,0,40,106,146,138,355,290,284,254,173,0,1,1
2017,2022-01-11,KS,6720,ATMOS ENERGY CORPORATION - COLORADO/KANSAS,0,0,132.22,128.06,134.99,339.24,370.97,387.3,929.19,1003.88,231.95,0,3657.8,43,35,56,147,664,1446,1604,110271,16868,17279,0,1,1
2017,2022-01-11,KS,7030,"HALSTEAD GAS DEPT, CITY OF",4.627,4.627,0,0,0,0,1.6,2.41,4.55,0.939,0.621,0,14.747,706,0,0,0,0,14,1,31,45,19,0,1,1
2017,2022-01-11,KS,7077,HARDTNER CITY GAS DEPT,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,134,0,0,9,0,1,1
2017,2022-01-11,KS,7125,HARVEYVILLE GAS DEPT,0,0,0,0,0,12,0,0,0,0,0,0,12,0,0,0,0,155,0,0,0,1,1,0,1,1
2017,2022-01-11,KS,7245,"HESSTON, CITY OF",0,0,0,0,0,0,18,3,3,5,0.62,0,29.62,0,0,0,0,0,769,95,257,158,62,0,1,1
2017,2022-01-11,KS,7610,HOWARD MUNICIPAL GAS SYSTEM,0,0,0,0,0,0,3,0,0,0,13,0,16,0,0,0,0,0,584,0,0,0,0,0,1,1
2017,2022-01-11,KS,7645,HUMBOLDT CITY GAS DEPT,0,0,0,0,0,0,0,28,0,0,0,0,28,0,0,0,0,0,0,948,26,10,5,0,1,1
2017,2022-01-11,KS,8220,IOLA MUNICIPAL GAS CO,34,34,4,1,3,0,2,3,3,3,0,0,53,547,6,13,410,905,311,308,60,70,0,0,1,1
2017,2022-01-11,KS,8321,"ISABEL, CITY OF",0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,80,0,0,1,0,1,1
2017,2022-01-11,KS,9110,"JAMESTOWN MUNICIPAL GAS DEPT, CITY OF",0,0,0,0,0,18,0,0,0,0,0,0,18,0,0,0,0,249,0,0,0,5,1,0,1,1
2017,2022-01-11,KS,10123,"KECHI, CITY OF",0,0,0,0,0,4,2,2,6,3.5,1,0,18.5,0,0,0,0,84,25,131,154,131,113,0,1,1
2017,2022-01-11,KS,11040,"LACYGNE GAS DEPT, CITY OF",0,0,0,0,0,0,18,0,0,15,0,0,33,0,0,192,0,0,310,0,0,4,7,0,1,1
2017,2022-01-11,KS,11344,LEBO MUNICIPAL GAS SYSTEM,0,0,1,0,0,0,0,8,0,0,0,0,9,0,0,0,0,0,0,312,0,2,5,0,1,1
2017,2022-01-11,KS,11560,"LITTLE RIVER MUNICIPAL SYSTEM, CITY OF",0.04,0.04,0,0,0,2.5,1.5,0,0,0.07,0.75,0,4.86,2,0,0,0,250,46,0,0,8,9,0,1,1
2017,2022-01-11,KS,11784,"LOUISBURG NATURAL GAS UTILITIES, CITY OF",0,0,0,0,0,0,9.77,2,11.3,16.37,2.63,0,42.07,0,0,0,0,0,592,68,94,646,132,0,1,1
2017,2022-01-11,KS,11944,"LYONS GAS DEPT, CITY OF",0,0,0,0,0,0,0,0,0,33.744,0.325,0,34.069,0,0,0,0,0,0,0,0,1750,9,0,1,1
2017,2022-01-11,KS,12276,MCFARLAND MUNICIPAL SYSTEMS INC,0,0,0,0,5.99,0,0,0,2,0.2,0.01,0,8.2,0,0,0,80,0,27,17,1,10,5,0,1,1
2017,2022-01-11,KS,12306,"MC LOUTH MUNICIPAL SYSTEM, CITY OF",0,0,0,0,0,0,0,0.45,5,1.45,1.47,0,8.37,0,0,0,0,0,0,9,337,28,36,0,1,1
2017,2022-01-11,KS,12479,MIDWEST ENERGY INC,3.66,3.66,0,342.4,161.34,978.97,411.45,244.02,302.42,344.64,135.467,0,2924.367,36,0,2285,5138,10095,8477,3616,4859,2183,3358,0,1,1
2017,2022-01-11,KS,12846,"MOUNDRIDGE GAS DEPT, CITY OF",0,0,0,0,0,2.166,3.026,2.642,7.617,1.626,1.402,0,18.479,0,0,0,0,32,38,75,419,102,62,0,1,1
2017,2022-01-11,KS,12897,"MULBERRY, CITY OF",0,0,0,0,0,0,16.984,0,0,0.008,0.083,0,17.075,0,0,0,0,0,312,55,22,12,3,0,1,1
2017,2022-01-11,KS,13210,"NEODESHA GAS DEPT, CITY OF",0,0,1,0,2,0,1,4,8,5,0.25,0,21.25,0,0,0,303,0,0,47,448,491,30,0,1,1
2017,2022-01-11,KS,14370,OSAGE CITY MUNICIPAL GAS SYSTEM,0,0,0,0,10,1,1,15,6,2,0,0,35,0,0,0,158,43,42,529,240,34,244,0,1,1
2017,2022-01-11,KS,15070,"PALMER MUNICIPAL SYSTEM, CITY OF",0,0,0,0,0,9,0,0,0,0.3,0,0,9.3,0,0,0,0,92,3,2,1,2,2,0,1,1
2017,2022-01-11,KS,15147,PARTRIDGE GAS DISTRIBUTION SYSTEM,0,0,0,0,0,5,0,0,1,0,0,0,6,0,0,0,0,83,0,0,34,0,2,0,1,1
2017,2022-01-11,KS,15359,BLACK HILLS ENERGY,291,291,36,10,227,603,350,223,331,499,298,0,2868,20383,13,4920,4925,1651,7934,9626,24100,17992,10082,0,1,1
2017,2022-01-11,KS,17110,"READING, CITY OF",0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,118,0,0,0,0,2,0,1,1
2017,2022-01-11,KS,17730,"ROZEL MUNICIPAL GAS SYSTEM, CITY OF",0,0,0,0,0,16,0,0,0,0,0,0,16,0,0,0,0,120,0,0,1,2,0,0,1,1
2017,2022-01-11,KS,18132,"SAWYER GAS DEPT, CITY OF",0,0,0,0,0,3,0,0,0,0,0.057,0,3.057,0,0,0,0,126,0,0,0,1,4,0,1,1
2017,2022-01-11,KS,18228,"SHARON GAS DEPT, CITY OF",0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,131,0,0,0,0,1,1
2017,2022-01-11,KS,18572,"SPEARVILLE GAS SYSTEM, CITY OF",0,0,0,0,0,11,0,2,0,0,0,0,13,0,0,0,0,280,42,29,13,15,10,0,1,1
2017,2022-01-11,KS,18800,"SYLVIA MUNICIPAL GAS DEPT, CITY OF",0,0,0,6,0,0,0,0,0,5,0,0,11,0,0,168,0,0,0,0,1,4,0,0,1,1
2017,2022-01-11,KS,20180,"UNIONTOWN GAS DEPT, CITY OF",0,0,0,0,0,9,0,0,3,0,0,0,12,0,0,0,0,109,30,8,16,11,0,0,1,1
2017,2022-01-11,KS,22120,"WALTON, CITY OF",0,0,0,0,0,9,0,2,0,0,0,0,11,0,0,0,0,115,0,20,0,0,0,0,1,1
2017,2022-01-11,KS,22532,"WETMORE GAS DEPT, CITY OF",0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,169,0,0,0,0,0,0,1,1
2017,2022-01-11,KS,22725,"WINFIELD GAS DEPT, CITY OF",0,0,0,0,0,0,8,16,34,33,2,0,93,0,0,0,0,0,26,188,2130,2533,126,0,1,1
2017,2022-01-11,KS,30007,WINONA GAS,0,0,0,0,0,0,0,0,22,0,0,0,22,0,0,0,0,0,0,0,182,1,0,0,1,1
2017,2022-01-11,KS,30058,"BELLEVILLE, CITY OF, MUNICIPAL GAS DEPT",25.13,25.13,0,0,0,0,0,0,2.41,0.82,0.69,0,29.05,1251,0,0,0,0,0,0,86,35,7,0,1,1
2017,2022-01-11,KS,30556,MORLAND CITY OF,0,0,0,0,0,0,0,0,19.456,0,0,0,19.456,0,0,0,0,0,0,0,131,0,9,0,1,1
2017,2022-01-11,KS,30557,HAVENSVILLE GAS,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,99,0,0,0,0,1,1
2017,2022-01-11,KS,30629,"ONEOK FIELD SERVICES COMPANY, L.L.C.",0,0,0,0,0,0,0,0,0,0,0,0,0,321,0,0,0,0,0,0,0,0,3,0,1,1
2017,2022-01-11,KS,31130,DCP MIDSTREAM,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,1,1
2017,2022-01-11,KS,31159,"KANSAS GAS SERVICE COMPANY, A DIVISION OF ONE GAS, INC.",0,0,990.396,296.717,1300.033,1515.425,1493.959,1591.944,1743.865,1795.521,702.96,0,11430.82,1,9599,2401,10391,40062,61927,90709,169615,146322,100804,0,1,1
2017,2022-01-11,KS,31263,CMF OF KANSAS LLC,0,0,0,0,0,0,0,0,1,0.57,0.265,0,1.835,0,0,0,0,0,0,0,0,0,0,0,1,1
2017,2022-01-11,KS,31539,"HANSON ENGINEERING, L.C.",0,0,0,0,0,0,53,0,170,43,259.01,0,525.01,0,0,0,0,0,120,0,208,72,208,0,1,1
2017,2022-01-11,KS,31711,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC",0,0,0,0,0,0,0,0,0,0,0,0,0,1417,0,0,0,0,0,0,0,0,0,0,1,1
2017,2022-01-11,KS,31911,"AMERICAN ENERGIES GAS SERVICE,  LLC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,94,38,35,22,0,1,1
2017,2022-01-11,KS,31981,"TEXAS KANSAS OKLAHOMA GAS, LLC",13,13,0,0,0,0,0,0,0,0,70.25,0,83.25,145,0,0,0,0,0,0,0,0,114,0,1,1
2017,2022-01-11,KS,32261,"APC , INC",0,0,0,0,0,0,0,0,0,2.2,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,1,1
2017,2022-01-11,KS,32363,MID-CONTINENT MARKET CENTER,0,0,0,0,0,0,0,0,0,0,0,0,0,504,0,0,0,0,0,0,0,0,0,0,1,1
2017,2022-01-11,KS,39044,CITY OF CONCORDIA,0,0,0,0,0,0,0,0,0,0,3.43,0,3.43,0,0,0,0,0,0,0,0,0,2,0,1,1
2017,2022-01-11,KY,648,"ARLINGTON GAS SYSTEM, CITY OF",0,0,0,0,0,21,0,0,0,0,0,0,21,0,0,0,0,410,20,4,30,18,0,0,1,1
2017,2022-01-11,KY,864,"AUGUSTA, CITY OF",31,31,0,0,0,0,0,0,0,0,0,0,31,550,0,0,0,0,0,0,0,0,0,0,1,1
2017,2022-01-11,KY,976,"BURKESVILLE GAS CO, INC.",0,0,0,0,0,0,0,14,2,1,1,0,18,0,0,0,0,0,0,49,337,111,26,0,1,1
2017,2022-01-11,KY,1120,"BARDWELL GAS SYSTEM, CITY OF",0,0,0,0,0,31,0,0,0,0,0,0,31,0,0,0,0,830,0,0,8,36,11,0,1,1
2017,2022-01-11,KY,1128,BARLOW NATURAL GAS SYSTEM,0,0,0,0,0,22,0,0,0,0,0,0,22,0,0,0,0,350,9,10,10,10,0,0,1,1
