Calendar Year,Portal_Year,State Abbreviation,Operator ID,Operator Business Name,Pre 1940 or Unknown ,1940-1949,1950-1959 ,1960-1969,1970-1979,1980-1989,1990-1999,2000-2009,2010-2019,2020-2029,Total By Decade Miles,Trans pre 1940 Offshore Miles,Trans pre 1940 Onshore Miles,Trans Unknown by Dec Offshore Miles,Trans Unknown by Dec Onshore Miles,State Abbreviation
2016,2022-01-11,OK,32646,"CHESAPEAKE OPERATING, L.L.C.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK
2016,2022-01-11,OK,32654,COLONIAL RESOURCES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK
2016,2022-01-11,OK,32676,CITATION PIPELINE LLC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK
2016,2022-01-11,OK,38952,TPL ARKOMA HOLDINGS LLC,0,0,0,0,0,0,0,3.805,0,0,3.805,0,0,0,0,OK
2016,2022-01-11,OK,38973,"CONNECT TERMINALS, LLC",0,0,0,0,0,0,0,0,2.43,0,2.43,0,0,0,0,OK
2016,2022-01-11,OK,39028,DCP MIDSTREAM - PEPL,0.3,58.08,12.98,30.67,0.41,0.47,6.8,0.17,0.11,0,109.99,0,0,0,0.3,OK
2016,2022-01-11,OK,39112,"ENLINK MIDSTREAM SERVICES, LLC",0,0,0,0,0,0,0,7.27,6.5,0,13.77,0,0,0,0,OK
2016,2022-01-11,OK,39147,"ENABLE GAS GATHERING, LLC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK
2016,2022-01-11,OK,39153,"ENLINK MIDSTREAM OPERATING, LP",0,0,0,0,0,0,0,0,0.73,0,0.73,0,0,0,0,OK
2016,2022-01-11,OK,39231,INTENSITY MIDSTREAM LLC,0,0,0,0,0,0,0,0,8.993,0,8.993,0,0,0,0,OK
2016,2022-01-11,OK,39344,TOM-STACK,0,0,0,0,0,0,0,0,2.94,0,2.94,0,0,0,0,OK
2016,2022-01-11,OK,39357,"WEST THOMAS FIELD SERVICES, LLC",0,0,0,0,0,0,0.75,0,0,0,0.75,0,0,0,0,OK
2016,2022-01-11,OK,39412,"VANGUARD OPERATING, LLC",0,0,0,0,0,0,0,4.181,0,0,4.181,0,0,0,0,OK
2016,2022-01-11,OK,39488,"KINGFISHER MIDSTREAM, LLC",0,0,0,0,0,0,0,0,4.18,0,4.18,0,0,0,0,OK
2016,2022-01-11,OK,39569,EAGLE OIL AND GAS CO.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK
2016,2022-01-11,OR,2128,CASCADE NATURAL GAS CORP,0.37,0,10.18,4.61,0,14.98,4.95,0.18,0,0,35.27,0,0,0,0.37,OR
2016,2022-01-11,OR,2564,COLORADO INTERSTATE GAS CO,0,0,0,0,0,0,0,0,88.32,0,88.32,0,0,0,0,OR
2016,2022-01-11,OR,7237,MALARKEY ROOFING PRODUCTS,0,0,0,0,1.66,0,0,0,0,0,1.66,0,0,0,0,OR
2016,2022-01-11,OR,13840,NORTHWEST NATURAL GAS CO,0,0,40.6,278.3,51.5,73.7,58.1,106.7,37.8,0,646.7,0,0,0,0,OR
2016,2022-01-11,OR,13845,NORTHWEST PIPELINE LLC,0,0,212.794,230.65,3.314,180.3,111.188,0.966,10.25,0,749.462,0,0,0,0,OR
2016,2022-01-11,OR,15014,GAS TRANSMISSION NORTHWEST LLC,0,0,0,347.923,11.939,16.96,435.411,0.348,24.402,0,836.983,0,0,0,0,OR
2016,2022-01-11,OR,17681,ROSEBURG FOREST PRODUCTS CO,0,0,0,2.6,0,0,0,0.2,0.06,0,2.86,0,0,0,0,OR
2016,2022-01-11,OR,20236,UNITED STATES GYPSUM CO,0,0,0,0,0,0,0,12.8,0,0,12.8,0,0,0,0,OR
2016,2022-01-11,OR,30659,INTERNATIONAL PAPER COMPANY - ALBANY,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,OR
2016,2022-01-11,OR,30838,TUSCARORA GAS TRANSMISSION COMPANY,0,0,0,0,0,0,9.785,0,0,0,9.785,0,0,0,0,OR
2016,2022-01-11,OR,31232,AVISTA CORP,0,0,0,29.952,0,1.028,18.869,0.767,0,0,50.616,0,0,0,0,OR
2016,2022-01-11,OR,31245,ATI METALS,0,0,0,0,0,0,5.14,0,0,0,5.14,0,0,0,0,OR
2016,2022-01-11,OR,31390,OREGON STEEL MILLS,0,0,0,0,0,0,1.2,0,0,0,1.2,0,0,0,0,OR
2016,2022-01-11,OR,31477,CPN PIPELINE COMPANY,0,0,0,0,0,0,0,4.1,0,0,4.1,0,0,0,0,OR
2016,2022-01-11,OR,31522,KB PIPELINE,0,0,0,0,0,0,1,0.1,0,0,1.1,0,0,0,0,OR
2016,2022-01-11,OR,31624,ASH GROVE CEMENT COMPANY,0,0,0,0,0,1.1,0,0,0,0,1.1,0,0,0,0,OR
2016,2022-01-11,OR,32110,"HERMISTON OPERATIONS COMPANY, LLC",0,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0,OR
2016,2022-01-11,OR,32140,PORT WESTWARD POWER PLANT,0,0,0,0,0,0,0,0.259,0.114,0,0.373,0,0,0,0,OR
2016,2022-01-11,OR,32143,COYOTE SPRINGS PLANT - PORTLAND GENERAL ELECTRIC,0,0,0,0,0,0,0.45,0,0,0,0.45,0,0,0,0,OR
2016,2022-01-11,OR,32144,COOS COUNTY PIPELINE,0,0,0,0,0,0,0,76.8,0,0,76.8,0,0,0,0,OR
2016,2022-01-11,OR,32238,"LAMB WESTON, INC.",0,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0,OR
2016,2022-01-11,PA,473,"WESTERN MIDSTREAM PARTNERS, LP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PA
2016,2022-01-11,PA,2600,COLUMBIA GAS OF PENNSYLVANIA,0,2.2,24.2,10.3,7.9,2.2,4,4.4,6.2,0,61.4,0,0,0,0,PA
2016,2022-01-11,PA,2616,"COLUMBIA GAS TRANSMISSION, LLC",87.2,179,406.1,299.8,90.3,242.7,116.9,122.2,71.2,0,1615.4,0,85.5,0,1.7,PA
2016,2022-01-11,PA,2714,"EASTERN GAS TRANSMISSION AND STORAGE, INC.",0,100.554,347.901,180.263,122.564,147.576,227.086,177.586,176.922,0,1480.452,0,0,0,0,PA
2016,2022-01-11,PA,4149,EASTERN SHORE NATURAL GAS CO,0.04,0,18.14,0.38,0,2.66,4.8,11.62,13.85,0,51.49,0,0,0,0.04,PA
2016,2022-01-11,PA,8166,"ADELPHIA GATEWAY, LLC",0,0,0,0,34.7,0,0,4.5,0,0,39.2,0,0,0,0,PA
2016,2022-01-11,PA,13061,NATIONAL FUEL GAS DISTRIBUTION CORP,0,0,42.01,8.42,0.11,7.44,7.4,0.31,0.16,0,65.85,0,0,0,0,PA
2016,2022-01-11,PA,13063,NATIONAL FUEL GAS SUPPLY CORP,18.49,30.27,231.14,139.61,95.87,230.26,157.38,39.84,67.11,0,1009.97,0,18.49,0,0,PA
2016,2022-01-11,PA,15259,UGI PENN NATURAL GAS,0,0,0.1,0,0,9.1,25,8.2,8.1,0,50.5,0,0,0,0,PA
2016,2022-01-11,PA,15350,PEOPLES NATURAL GAS COMPANY LLC,0.03,1.409,56.881,22.851,18.831,10.657,14.078,23.576,6.267,0,154.58,0,0,0,0.03,PA
2016,2022-01-11,PA,15462,PECO ENERGY CO,0,0,10.9,10.5,0.1,2.6,3.2,2.7,0,0,30,0,0,0,0,PA
2016,2022-01-11,PA,15469,PHILADELPHIA GAS WORKS,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,PA
2016,2022-01-11,PA,15476,PEOPLES GAS COMPANY LLC,0,0,0,0.195,1.655,1.977,0.155,6.133,0.015,0,10.13,0,0,0,0,PA
2016,2022-01-11,PA,19160,TENNESSEE GAS PIPELINE COMPANY,0,0,509.52,161.31,18.46,25.58,27.27,9.31,152.62,0,904.07,0,0,0,0,PA
2016,2022-01-11,PA,19235,"TEXAS EASTERN TRANSMISSION, LP (SPECTRA ENERGY PARTNERS, LP)",0,139.38,348.25,413.23,72.73,643.93,206.41,112.37,131.59,0,2067.89,0,0,0,0,PA
2016,2022-01-11,PA,19570,TRANSCONTINENTAL GAS PIPE LINE COMPANY,0,0,361.601,282.669,62.113,133.608,66.063,77.509,44.093,0,1027.656,0,0,0,0,PA
2016,2022-01-11,PA,20010,"UGI UTILITIES, INC",0,2,19.9,30,14.6,24.7,12.4,13,4.8,0,121.4,0,0,0,0,PA
2016,2022-01-11,PA,20236,UNITED STATES GYPSUM CO,0,0,0,0,0,0,2.4,17.3,0,0,19.7,0,0,0,0,PA
2016,2022-01-11,PA,21030,"VALLEY ENERGY, INC.",0,0,0,8.999,1,0,0,0,4.241,0,14.24,0,0,0,0,PA
2016,2022-01-11,PA,30826,WILLIAMS FIELD SERVICES,0,0,0,0,0,0,0,0,43.01,0,43.01,0,0,0,0,PA
2016,2022-01-11,PA,31178,XTO ENERGY INC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PA
2016,2022-01-11,PA,31442,DOUGLAS PIPELINE CO,1.5,0,0,0,0,0,15.75,22.5,1.6,0,41.35,0,0,0,1.5,PA
2016,2022-01-11,PA,31467,"UGI CENTRAL PENN GAS, INC",55.3,0.3,29.6,6.5,20.9,4.9,6.5,5.4,1.8,0,131.2,0,55.3,0,0,PA
2016,2022-01-11,PA,31592,EMPIRE PIPELINE INC,0,0,0,0,0,0,0,0,0.42,0,0.42,0,0,0,0,PA
2016,2022-01-11,PA,31604,EQUITRANS MIDSTREAM CORPORATION,0.83,22.48,78.26,168.66,82.45,56.96,30.34,105.2,100.19,0,645.37,0,0,0,0.83,PA
2016,2022-01-11,PA,31703,"WILLIAMS MLP OPERATING, LLC",0,0,0,0,0,0,0,0,4.406,0,4.406,0,0,0,0,PA
2016,2022-01-11,PA,31740,ENERGY CORPORATION OF AMERICA,0,0,0,0,0,0,0,2.13,25.44,0,27.57,0,0,0,0,PA
2016,2022-01-11,PA,31949,SW GATHERING,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PA
2016,2022-01-11,PA,32099,ENERGY TRANSFER COMPANY,63.04,0,0,0,0,0,0,0,0,0,63.04,0,0,0,63.04,PA
2016,2022-01-11,PA,32239,"TUCKER ENERGY SOLUTIONS, LLC",0,0,0,0,0,0,0,0,4.7,0,4.7,0,0,0,0,PA
2016,2022-01-11,PA,32312,"REPSOL OIL & GAS USA, LLC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PA
2016,2022-01-11,PA,32380,"STECKMAN RIDGE, LP (SPECTRA ENERGY PARTNERS, LP)",0,0,0,0,0,0,0,9.25,0,0,9.25,0,0,0,0,PA
2016,2022-01-11,PA,32412,"MARKWEST LIBERTY MIDSTREAM & RESOURCES, L.L.C.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PA
2016,2022-01-11,PA,32499,"PGPIPELINE, LLC.",0,0,0,0,0,0,0,7.9,0,0,7.9,0,0,0,0,PA
2016,2022-01-11,PA,32506,"NFG MIDSTREAM COVINGTON, LLC",0,0,0,0,0,0,0,4.42,3.53,0,7.95,0,0,0,0,PA
2016,2022-01-11,PA,32509,"SOMERSET GAS GATHERING OF PENNSYLVANIA, LLC",0,0,10.2,0.1,0.1,0.1,0,0,0.1,0,10.6,0,0,0,0,PA
2016,2022-01-11,PA,32557,"PAULSBORO NATURAL GAS PIPELINE COMPANY, LLC",0,2.26,0,0,0,0,0,0,0,0,2.26,0,0,0,0,PA
2016,2022-01-11,PA,32646,"CHESAPEAKE OPERATING, L.L.C.",0,0,0,0,0,0,1.283,0,0,0,1.283,0,0,0,0,PA
2016,2022-01-11,PA,32669,NORTHEAST NATURAL ENERGY LLC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PA
2016,2022-01-11,PA,32670,"SUPERIOR APPALACHIAN PIPELINE, L.L.C.",0,0,0,0,0,0,0,0,7.46,0,7.46,0,0,0,0,PA
2016,2022-01-11,PA,32671,"RW GATHERING, LLC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PA
2016,2022-01-11,PA,32672,"NFG MIDSTREAM TROUT RUN, LLC",0,0,0,0,0,0,0,0,20.73,0,20.73,0,0,0,0,PA
2016,2022-01-11,PA,38886,JOHNSTOWN REGIONAL ENERGY,0,0,0,0,5.7,0,0,8.8,0,0,14.5,0,0,0,0,PA
2016,2022-01-11,PA,38898,"MOUNTAIN GATHERING, LLC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PA
2016,2022-01-11,PA,38910,CNX RESOURCES CORPORATION,0,0,0,0,3.67,0.01,0.29,4.78,1.44,0,10.19,0,0,0,0,PA
2016,2022-01-11,PA,38927,UGI ENERGY SERVICES,0,0,0,0,7.54,4.92,23.43,2.39,0.23,0,38.51,0,0,0,0,PA
2016,2022-01-11,PA,38932,"BLUESTONE PIPELINE COMPANY OF PA, LLC",0,0,0,0,0,0,0,0,46.1,0,46.1,0,0,0,0,PA
2016,2022-01-11,PA,38941,EMKEY GATHERING LLC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PA
2016,2022-01-11,PA,38951,"PENNSYLVANIA GENERAL ENERGY COMPANY, LLC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PA
2016,2022-01-11,PA,38954,ALLEGHENY LAND AND EXPLORATION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PA
2016,2022-01-11,PA,38955,SENECA LANDFILL,0,0,0,0,0,0,0,0,1.99,0,1.99,0,0,0,0,PA
2016,2022-01-11,PA,38963,CHEVRON U.S.A. INC - APPALACHIAN/MICHIGAN BUSINESS UNIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PA
2016,2022-01-11,PA,39003,"DTM APPALACHIA GATHERING, LLC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PA
2016,2022-01-11,PA,39006,"HALCON FIELD SERVICES, LLC",0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,PA
2016,2022-01-11,PA,39031,MINARD RUN OIL CO.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PA
2016,2022-01-11,PA,39087,"NFG MIDSTREAM CLERMONT, LLC",0,0,0,0,0,0,0,0,19.35,0,19.35,0,0,0,0,PA
2016,2022-01-11,PA,39107,SWEPI LP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PA
2016,2022-01-11,PA,39109,"SUSQUEHANNA GATHERING COMPANY I, LLC",0,0,0,0,0,0,0,0,6.7,0,6.7,0,0,0,0,PA
2016,2022-01-11,PA,39218,LEATHERSTOCKING GAS COMPANY,0,0,0,0,0,0,1.545,0,0,0,1.545,0,0,0,0,PA
2016,2022-01-11,PA,39246,"VISTA ENERGY, INC.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PA
2016,2022-01-11,PA,39256,DIVERSIFIED PRODUCTION,0,0,0,0,1.936,1.316,18.971,7.508,0,0,29.731,0,0,0,0,PA
2016,2022-01-11,PA,39322,"COMPASS NATURAL GAS PARTNERS, LP",0,0,0,0,0,0,0,0,0.4,0,0.4,0,0,0,0,PA
2016,2022-01-11,PA,39323,ELLWOOD REALTY ACQUISITION COMPANY (ERAC),0,0,0,0,0,0,11.8,0,0.2,0,12,0,0,0,0,PA
2016,2022-01-11,PA,39368,CRESTWOOD MIDSTREAM PARTNERS LP,0,0,0,0,0,0,0,24.743,40.151,0,64.894,0,0,0,0,PA
2016,2022-01-11,PA,39399,STONEHENGE APPALACHIA LLC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PA
2016,2022-01-11,PA,39439,"VALLEY LFG, LLC",0,0,0,0,0,0,1.5,0,0,0,1.5,0,0,0,0,PA
2016,2022-01-11,PA,39446,CARRIZO (MARCELLUS) LLC,1.5,0,0,0,0,0,0,0,0,0,1.5,0,0,0,1.5,PA
2016,2022-01-11,PA,39448,RICE POSEIDON MIDSTREAM LLC,0,0,0,0,0,0,0,0,22.9,0,22.9,0,0,0,0,PA
2016,2022-01-11,PA,39458,BRUNNER ISLAND LLC,0,0,0,0,0,0,0,0,3.7,0,3.7,0,0,0,0,PA
2016,2022-01-11,PA,39545,IMG ENERGY SERVICES,0,0,0,0,0,0,0,0,1.3,0,1.3,0,0,0,0,PA
2016,2022-01-11,PA,39557,"MOSTOLLER LANDFILL, INC.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PA
2016,2022-01-11,PA,39570,"BURNETT OIL CO., INC.",0,0,0,0,0,0,0,0,0.6,0,0.6,0,0,0,0,PA
2016,2022-01-11,PA,39574,PINE RUN MIDSTREAM,0,0,0,0,0,0,0,0,2.459,0,2.459,0,0,0,0,PA
2016,2022-01-11,PA,39577,"NFG MIDSTREAM WELLSBORO, LLC",0,0,0,0,0,0,0,0,0.62,0,0.62,0,0,0,0,PA
2016,2022-01-11,PA,39588,"CONTURA PENNSYLVANIA LAND, LLC",0,0,0,0,0,0,0,0.36,0,0,0.36,0,0,0,0,PA
2016,2022-01-11,PA,39619,DIVERSIFIED MIDSTREAM LLC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PA
2016,2022-01-11,PA,39677,"KC MIDSTREAM SOLUTIONS, LLC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PA
2016,2022-01-11,PA,99054,US STEEL,0,0,1.287,0,0,0.5,13.17,1.3,0.743,0,17,0,0,0,0,PA
2016,2022-01-11,PR,32561,ECOELECTRICA L.P.,0,0,0,0,0,0,1.7,0,0,0,1.7,0,0,0,0,PR
2016,2022-01-11,RI,288,"ALGONQUIN GAS TRANSMISSION, L.L.C. (SPECTRA ENERGY PARTNERS, LP)",0,0,28.77,14.97,2.34,5.4,8.35,0.68,0.3,0,60.81,0,0,0,0,RI
2016,2022-01-11,RI,19160,TENNESSEE GAS PIPELINE COMPANY,0,0,5.93,0.07,0,0,28.19,0.03,0.01,0,34.23,0,0,0,0,RI
2016,2022-01-11,RI,31442,DOUGLAS PIPELINE CO,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,RI
2016,2022-01-11,SC,2512,CLINTON - NEWBERRY NATURAL GAS AUTH,0,0,103,0,0,0,0,0,0,0,103,0,0,0,0,SC
2016,2022-01-11,SC,2651,GREER COMMISSION OF PUBLIC WORKS,0,0,13,2,1,5,19,3,0,0,43,0,0,0,0,SC
2016,2022-01-11,SC,6810,GREENWOOD COMMISSION OF PUBLIC WORKS,0,0,35.2,14.34,0,0,0,0,0,0,49.54,0,0,0,0,SC
2016,2022-01-11,SC,15518,PIEDMONT NATURAL GAS CO INC,0.714,0,6.029,30.028,5.948,0.845,23.288,30.949,8.488,0,106.289,0,0,0,0.714,SC
2016,2022-01-11,SC,18408,"DOMINION ENERGY SOUTH CAROLINA, INC.",0,0,82.5,126.3,24.8,37,85.3,78.5,18.7,0,453.1,0,0,0,0,SC
2016,2022-01-11,SC,18516,SOUTHERN NATURAL GAS CO,0,0,23,11.45,14.85,1.54,3.6,0.5,0.61,0,55.55,0,0,0,0,SC
2016,2022-01-11,SC,19570,TRANSCONTINENTAL GAS PIPE LINE COMPANY,0,0,161.199,189.885,9.06,4.657,26.801,12.346,9.302,0,413.25,0,0,0,0,SC
2016,2022-01-11,SC,31442,DOUGLAS PIPELINE CO,0,0,0,0,0,0,3.6,7.2,2.2,0,13,0,0,0,0,SC
2016,2022-01-11,SC,31768,SANTEE COOPER - RAINEY GENERATING STATION,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,SC
2016,2022-01-11,SC,31771,AMERESCO PALMETTO,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,SC
2016,2022-01-11,SC,31846,"CAROLINA GAS TRANSMISSION, LLC",0,0,445.8,412.78,158.1,84.3,244.77,86.26,46.4,0,1478.41,0,0,0,0,SC
2016,2022-01-11,SC,32134,PATRIOTS ENERGY GROUP,0,0,1.65,0,0,0.64,0,6.82,50.29,0,59.4,0,0,0,0,SC
2016,2022-01-11,SC,32329,"SIEMENS INDUSTRY, INC",0,0,0,0,0,0,0,15.87,0.08,0,15.95,0,0,0,0,SC
2016,2022-01-11,SC,32570,LOCKHART POWER COMPANY,0,0,0,0,0,0,0,0,6.1,0,6.1,0,0,0,0,SC
2016,2022-01-11,SD,6690,GREAT PLAINS NATURAL GAS CO,0,0,0,0,0,0,0,5.881,0,0,5.881,0,0,0,0,SD
2016,2022-01-11,SD,12684,MONTANA - DAKOTA UTILITIES CO,0,0,0,0,0,0,0,4.217,0,0,4.217,0,0,0,0,SD
2016,2022-01-11,SD,13750,NORTHERN NATURAL GAS CO,102.59,2.17,424.59,100.31,5.69,17.17,116.8,19.5,2.27,0,791.09,0,102.59,0,0,SD
2016,2022-01-11,SD,13769,NORTHERN BORDER PIPELINE COMPANY,0,0,0,0,0,182.477,0,0,0.01,0,182.487,0,0,0,0,SD
2016,2022-01-11,SD,22655,"WBI ENERGY TRANSMISSION, INC.",2,1,177.1,81,3.1,7,8,4,16.9,0,300.1,0,2,0,0,SD
2016,2022-01-11,SD,30024,SOUTH DAKOTA INTRASTATE PIPELINE CO.,0,0,0,0,0,0,178,0,0,0,178,0,0,0,0,SD
2016,2022-01-11,SD,31632,NORTHWESTERN CORPORATION,0,0,0,0,0,0,54.9,0,0.14,0,55.04,0,0,0,0,SD
2016,2022-01-11,SD,31636,NORTHERN STATES POWER CO OF MINNESOTA,0,0,0,0,0,0,13.1,0.2,0,0,13.3,0,0,0,0,SD
2016,2022-01-11,SD,31754,BLACK HILLS POWER INC,0,0,0,0,0,0,0.51,0.97,0,0,1.48,0,0,0,0,SD
2016,2022-01-11,SD,32145,BASIN ELECTRIC POWER COOPERATIVE,0,0,0,0,0,0,0,11.6,13,0,24.6,0,0,0,0,SD
2016,2022-01-11,SD,32357,SIOUX FALLS REGIONAL SANITARY LANDFILL,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,SD
2016,2022-01-11,TN,189,"BBT ALATENN, LLC",0,0,16.41,5.96,0,0,0,0,0,0,22.37,0,0,0,0,TN
2016,2022-01-11,TN,405,ANR PIPELINE CO,0,0,125.935,125.782,74.133,0,0.196,0.114,2.583,0,328.743,0,0,0,0,TN
2016,2022-01-11,TN,602,"ENABLE GAS TRANSMISSION, LLC",0,0,7.42,0,0.08,0,0,0.19,0,0,7.69,0,0,0,0,TN
2016,2022-01-11,TN,2288,CHATTANOOGA GAS CO,0,0,0,0,1.2,0,5.3,0.1,0,0,6.6,0,0,0,0,TN
2016,2022-01-11,TN,2620,"COLUMBIA GULF TRANSMISSION, LLC",0,0,248,208.7,59.9,12.7,4.7,22.8,0.4,0,557.2,0,0,0,0,TN
2016,2022-01-11,TN,4070,"EAST TENNESSEE NATURAL GAS, LLC (SPECTRA ENERGY PARTNERS, LP)",0,0,661.58,61.82,45.05,52.83,77.84,87.8,42.63,0,1029.55,0,0,0,0,TN
2016,2022-01-11,TN,7655,HUMPHREYS COUNTY UTILITY DISTRICT,0,0,0,30,0,0,15,0,0,0,45,0,0,0,0,TN
2016,2022-01-11,TN,9200,JEFFERSON - COCKE CO UTIL DIST,0,0,13,0,0,0,0,3.36,0,0,16.36,0,0,0,0,TN
2016,2022-01-11,TN,12342,MEMPHIS LIGHT GAS & WATER DIVISION,36.56,5.09,32.56,15.51,7.57,33.14,42.25,6.37,4.52,0,183.57,0,36.56,0,0,TN
2016,2022-01-11,TN,12498,MIDWESTERN GAS TRANSMISSION CO,0,0,0.16,0,1.28,0,0,31.78,0,0,33.22,0,0,0,0,TN
2016,2022-01-11,TN,15518,PIEDMONT NATURAL GAS CO INC,0.306,0,15.034,6.02,0.533,2.401,5.789,14.809,19.79,0,64.682,0,0,0,0.306,TN
2016,2022-01-11,TN,18516,SOUTHERN NATURAL GAS CO,0,0,0,1.11,0,0,12.74,0.6,0,0,14.45,0,0,0,0,TN
2016,2022-01-11,TN,19160,TENNESSEE GAS PIPELINE COMPANY,0,399.02,556.9,151.81,58.54,16.11,8.09,16.03,4.63,0,1211.13,0,0,0,0,TN
2016,2022-01-11,TN,19235,"TEXAS EASTERN TRANSMISSION, LP (SPECTRA ENERGY PARTNERS, LP)",0,0,250.19,134.02,12.27,16.39,24.13,12.31,1.74,0,451.05,0,0,0,0,TN
2016,2022-01-11,TN,19270,"TEXAS GAS TRANSMISSION, LLC",44.3,116.5,176.2,141.9,45.1,19.3,36,9,0.9,0,589.2,0,44.3,0,0,TN
2016,2022-01-11,TN,19730,TRUNKLINE GAS CO,0.3,0,0.4,110.1,0.3,0.4,2.9,2.3,0.4,0,117.1,0,0,0,0.3,TN
2016,2022-01-11,TN,20211,ATMOS ENERGY CORPORATION - KY/MID-STATES (MID-STATES),0,0,0,4.6,0,9.5,47.3,2.4,0.6,0,64.4,0,0,0,0,TN
2016,2022-01-11,TN,31725,COALFIELD PIPELINE COMPANY,0,0,0,0,0,0,9.33,7.09,0,0,16.42,0,0,0,0,TN
2016,2022-01-11,TN,31987,"SCEPTER GREENEVILLE, INC",0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,TN
2016,2022-01-11,TN,32190,"AGC FLAT GLASS NORTH AMERICA, INC., GREENLAND PLANT",0,0,0,0,0,0,0,0.125,0,0,0.125,0,0,0,0,TN
2016,2022-01-11,TN,32298,"ESG PIPELINE (JC), LLC",0,0,0,0,0,0,0,3.83,0,0,3.83,0,0,0,0,TN
2016,2022-01-11,TN,32624,MAGNUM HUNTER PRODUCTION INC,0,0,0,0,0,0,0,12.07,0,0,12.07,0,0,0,0,TN
2016,2022-01-11,TN,32659,"ENREMA, LLC",0,0,0,0,0,51,0,0,0,0,51,0,0,0,0,TN
2016,2022-01-11,TN,32681,"RENEWCO-MEADOW BRANCH, LLC",0,0,0,0,0,0,0,0,9.4,0,9.4,0,0,0,0,TN
2016,2022-01-11,TN,38884,"ATLAS PIPELINE TENNESSEE, LLC",0,0,0,0,0,0,0,28,0,0,28,0,0,0,0,TN
2016,2022-01-11,TN,39126,"GENERAL GAS PIPELINE, LLC",0,0,0,0,0,0,20.366,36.738,0,0,57.104,0,0,0,0,TN
2016,2022-01-11,TN,39133,DOMTAR PAPER COMPANY,0,0,0,0,0,0,0,0.32,0,0,0.32,0,0,0,0,TN
2016,2022-01-11,TN,39275,"WACKER POLYSILICON NORTH AMERICA, LLC",0,0,0,0,0,0,0,0,0.84,0,0.84,0,0,0,0,TN
2016,2022-01-11,TN,39276,OLIN CORPORATION,0,0,0,0,0,0,0,0,0.87,0,0.87,0,0,0,0,TN
2016,2022-01-11,TN,39343,SMELTER SERVICE CORP,0,0,0,0,0,0,0.07,0,0,0,0.07,0,0,0,0,TN
2016,2022-01-11,TN,39394,UTILITY SAFETY AND DESIGN INC,0,0,0,0,0,0,14.3,0,0,0,14.3,0,0,0,0,TN
2016,2022-01-11,TX,21,"ACACIA NATURAL GAS, L.L.C.",0,0,0,0,0,0,3.58,116.39,2.75,0,122.72,0,0,0,0,TX
2016,2022-01-11,TX,117,AIR PRODUCTS & CHEMICALS INC,6.64,19.1,2.15,0,34.6,29.09,81.77,144.05,28.99,0,346.39,0,6.64,0,0,TX
2016,2022-01-11,TX,383,AMARILLO NATURAL GAS INC,0,0,11.6,0.11,0,0,2.2,0,0.59,0,14.5,0,0,0,0,TX
2016,2022-01-11,TX,386,HESS CORP,0,0,0,0,0,0,0,6.4,0,0,6.4,0,0,0,0,TX
2016,2022-01-11,TX,402,"MARKWEST ENERGY EAST TEXAS GAS COMPANY, L.L.C.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TX
2016,2022-01-11,TX,405,ANR PIPELINE CO,0,1.716,0,89.04,25.907,25.614,0,0.01,0,0,142.287,0,0,0,0,TX
